Species;author;Country;Longitude;Latitude;Year;Month;Day;Start.date;End.date;Coll../.source
nigricans;GISTEL;SPAIN;W04.01;N39.51;1979;05;28;NA;NA;Natural History Museum, London
nigricans;GISTEL;SPAIN;W04.05;N41.02;2019;07;23;NA;NA;T.Wood
nigricans;GISTEL;SPAIN;W04.09;N40.54;2019;07;22;NA;NA;T.Wood
nigricans;GISTEL;SPAIN;W04.18.22;N36.52.27;2016;06;17;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.23;N37.05;2006;07;19;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.27.39;N36.40.16;2010;08;10;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.27.58;N36.40.38;2013;05;23;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.42;N36.46;2014;07;24;NA;NA;Baldock
nigricans;GISTEL;SPAIN;W04.43;N41.46;1974;06;21;NA;NA;USDA, Logan, Utah
nigricans;GISTEL;SPAIN;W04.45;N36.30;NA;NA;NA;21-04-1983;22-04-1983;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W04.46.16;N36.40.52;2010;08;05;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.48.12;N36.46.10;2010;08;07;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.48.28;N36.42.01;2010;08;06;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.50;N41.42;1974;06;22;NA;NA;USDA, Logan, Utah
nigricans;GISTEL;SPAIN;W04.50.07;N36.42.39;2010;08;06;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.51.34;N36.43.50;2010;08;07;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.52.37;N36.42.00;2010;08;13;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.53.01;N36.42.22;2010;08;07;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.54.28;N36.48.00;2010;08;09;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.57.34;N36.47.12;2010;08;08;NA;NA;Smit
nigricans;GISTEL;SPAIN;W04.59.43;N36.47.23;2010;08;03;NA;NA;Smit
nigricans;GISTEL;SPAIN;W05.09;N36.44;NA;NA;NA;01-06-1974;05-06-1974;Natural History Museum, London
nigricans;GISTEL;SPAIN;W05.11.40;N36.47.37;2017;06;11;NA;NA;Smit
nigricans;GISTEL;SPAIN;W05.12.57;N36.49.54;2017;06;16;NA;NA;Smit
nigricans;GISTEL;SPAIN;W05.23;N41.36;1982;06;28;NA;NA;USDA, Logan, Utah
nigricans;GISTEL;SPAIN;W05.23;N41.31;1975;07;04;NA;NA;USDA, Logan, Utah
nigricans;GISTEL;SPAIN;W05.25;N40.53;NA;NA;NA;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
nigricans;GISTEL;SPAIN;W05.26;N41.09;1961;06;24;NA;NA;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W05.35;N36.01;2005;10;25;NA;NA;Baldock
nigricans;GISTEL;SPAIN;W06.20;N38.55;NA;NA;NA;29-06-1968;30-06-1968;National Museum of Natural History, Leiden
nigricans;GISTEL;SPAIN;W06.38.56;N37.08.44;2011;07;24;NA;NA;Smit
nigricans;GISTEL;SPAIN;W06.41;N40.43;1995;06;27;NA;NA;Naturkundemuseum Stuttgart
nigricans;GISTEL;SPAIN;W06.45.17;N37.19.54;2011;07;19;NA;NA;Smit
nigricans;GISTEL;SPAIN;W06.56;N37.15;1967;09;30;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
nigricans;GISTEL;SPAIN;W06.56;N37.15;1961;08;31;NA;NA;National Museum of Natural History, Leiden
nigricans ;GISTEL;SPAIN;W01.49;N37.33;1985;05;17;NA;NA;Schwarz
nigricans ;GISTEL;SPAIN;W02.59;N37.01;1988;06;24;NA;NA;Schwarz
noskiewiczi;COCKERELL;PORTUGAL;W08.53;N38.31;1985;09;11;NA;NA;Kuhlmann
noskiewiczi;COCKERELL;SPAIN;E03.09;N42.22;1981;07;11;NA;NA;Ebmer
noskiewiczi;COCKERELL;SPAIN;W00.59;N40.24;2008;07;13;NA;NA;Kuhlmann
noskiewiczi;COCKERELL;SPAIN;W02.11;N40.31;NA;NA;NA;NA;NA;(NOSKIEWICZ 1936)
noskiewiczi;COCKERELL;SPAIN;W02.27;N41.45;1957;07;10;NA;NA;Museum Luzern
noskiewiczi;COCKERELL;SPAIN;W02.55;N36.53;1982;08;09;NA;NA;Ebmer
noskiewiczi;COCKERELL;SPAIN;W03.00;N37.00;2006;07;23;NA;NA;J. Ortiz-Sanchez/Kuhlmann
noskiewiczi;COCKERELL;SPAIN;W03.15;N41.15;NA;NA;NA;NA;NA;(NOSKIEWICZ 1936)
noskiewiczi;COCKERELL;SPAIN;W03.26;N37.09;2006;07;15;NA;NA;J. Ortiz-Sanchez
noskiewiczi;COCKERELL;SPAIN;W03.26.27;N37.07.53;1999;07;13;NA;NA;Ebmer/Kuhlmann(1m, 1w)
noskiewiczi;COCKERELL;SPAIN;W03.27.22;N37.07.06;1999;07;15;NA;NA;Kuhlmann
noskiewiczi;COCKERELL;SPAIN;W04.01;N40.47;2019;07;18;NA;NA;T.Wood / Kuhlmann (1m)
noskiewiczi;COCKERELL;SPAIN;W04.02;N40.39;1979;07;18;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
noskiewiczi;COCKERELL;SPAIN;W04.07;N40.35;1936;07;09;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
noskiewiczi;COCKERELL;SPAIN;W04.24;N40.35;1904;07;01;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
noskiewiczi;COCKERELL;SPAIN;W04.31;N41.32;1982;07;03;NA;NA;USDA, Logan, Utah
noskiewiczi;COCKERELL;SPAIN;W04.43;N41.46;1974;06;21;NA;NA;USDA, Logan, Utah
noskiewiczi;COCKERELL;SPAIN;W05.23;N41.31;1975;07;04;NA;NA;USDA, Logan, Utah
noskiewiczi;COCKERELL;SPAIN;W05.23;N41.31;1974;06;09;NA;NA;USDA, Logan, Utah
noskiewiczi;COCKERELL;SPAIN;W05.23;N41.31;1974;06;07;NA;NA;Kuhlmann
noskiewiczi;COCKERELL;SPAIN;W05.41;N40.15;1961;06;22;NA;NA;National Museum of Natural History, Leiden
noskiewiczi;COCKERELL;SPAIN;W06.22;N42.14;1974;07;21;NA;NA;O.Ö. Landesmuseum, Linz (Coll. Warncke)
perezi;MORICE;SPAIN;W14.01;N28.13;2005;01;05;NA;NA;Kuhlmann
perezi;MORICE;SPAIN;W14.01;N28.13;2003;01;05;NA;NA;Kuhlmann
perezi;MORICE;SPAIN;W14.19;N28.02;2000;04;23;NA;NA;Haeseler
pulchellus;PÉREZ;PORTUGAL;W08.45;N41.26;2013;08;14;NA;NA;D. Baldock
pulchellus;PÉREZ;PORTUGAL;W08.49;N40.05;1926;08;05;NA;NA;Dusmet (1932)
pulchellus;PÉREZ;SPAIN;E00.00;N42.00;2011;06;27;NA;NA;ZISP
pulchellus;PÉREZ;SPAIN;E00.37;N41.37;1974;06;14;NA;NA;Kuhlmann
pulchellus;PÉREZ;SPAIN;E00.45;N41.25;2000;05;06;NA;NA;Scheuchl
pulchellus;PÉREZ;SPAIN;E00.45;N41.25;2000;05;06;NA;NA;Scheuchl/Kuhlmann
pulchellus;PÉREZ;SPAIN;E01.06;N42.09;1983;06;18;NA;NA;Zoölogisch Museum Amsterdam
pulchellus;PEREZ;SPAIN;E01.50.59;N41.36.57;2009;08;14;NA;NA;Jan Smit
pulchellus;PÉREZ;SPAIN;E02.10;N41.22;1968;09;29;NA;NA;O.Ö. Landesmuseum, Linz (Coll. Warncke)
pulchellus;PÉREZ;SPAIN;W00.19;N39.23;1971;07;26;NA;NA;O.Ö. Landesmuseum, Linz (Coll. Warncke)
pulchellus;PÉREZ;SPAIN;W00.21;N39.28;NA;NA;NA;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
pulchellus;PÉREZ;SPAIN;W00.21;N39.28;NA;NA;NA;NA;NA;(NOSKIEWICZ 1936)
pulchellus;PÉREZ;SPAIN;W02.16.23;N36.55.16;2018;05;29;NA;NA;Smit
pulchellus;PÉREZ;SPAIN;W02.16.39;N36.55.26;2019;05;23;NA;NA;Smit / Kuhlmann
pulchellus;PÉREZ;SPAIN;W02.42.05;N36.41.39;1995;06;06;NA;NA;Université de Mons Hainaut, Mons/Kuhlmann(2w, 1m)
pulchellus;PÉREZ;SPAIN;W03.25;N39.14;1961;06;12;NA;NA;National Museum of Natural History, Leiden
pulchellus;PÉREZ;SPAIN;W03.45;N40.31;1906;06;26;NA;NA;(NOSKIEWICZ 1936)
pulchellus;PÉREZ;SPAIN;W03.46;N40.31;1910;06;26;NA;NA;Kuhlmann
pulchellus;PÉREZ;SPAIN;W03.46;N40.31;1911;07;09;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
pulchellus;PÉREZ;SPAIN;W03.46;N40.31;1906;06;26;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
pulchellus;PÉREZ;SPAIN;W03.46;N40.31;1910;06;26;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
pulchellus;PÉREZ;SPAIN;W04.31;N41.32;1982;07;03;NA;NA;USDA, Logan, Utah/Kuhlmann (2w, 1m)
pulchellus;PÉREZ;SPAIN;W05.48;N41.39;1963;07;02;NA;NA;Kuhlmann
schmidi;NOSKIEWICZ;SPAIN;W03.00;N37.05;NA;NA;NA;18-07-1980;24-07-1980;Natural History Museum, London
schmidi;NOSKIEWICZ;SPAIN;W03.08;N37.04;NA;NA;NA;NA;NA;Museo Zoologico de Coimbra
schmidi;NOSKIEWICZ;SPAIN;W03.08;N37.04;1982;08;08;NA;NA;Ebmer/Kuhlmann(1w)
schmidi;NOSKIEWICZ;SPAIN;W03.10;N37.00;NA;NA;NA;NA;NA;Museo Zoologico de Coimbra
schmidi;NOSKIEWICZ;SPAIN;W03.10;N37.00;1968;08;15;NA;NA;O.Ö. Landesmuseum, Linz (Coll. Warncke)
schmidi;NOSKIEWICZ;SPAIN;W03.10;N37.00;1990;07;03;NA;NA;O.Ö. Landesmuseum, Linz (Coll. Warncke)
schmidi;NOSKIEWICZ;SPAIN;W03.15;N37.05;1953;07;16;NA;NA;Zoölogisch Museum Amsterdam
schmidi;NOSKIEWICZ;SPAIN;W03.15;N37.05;1985;07;22;NA;NA;Zoölogisch Museum Amsterdam
schmidi;NOSKIEWICZ;SPAIN;W03.20.49;N37.03.04;1999;07;14;NA;NA;Ebmer
schmidi;NOSKIEWICZ;SPAIN;W03.21;N37.03;2006;08;20;NA;NA;F.J. Ortiz-Sánchez 
schmidi;NOSKIEWICZ;SPAIN;W03.21;N37.03;2006;08;20;NA;NA;F.J. Ortiz-Sánchez 
schmidi;NOSKIEWICZ;SPAIN;W03.21;N37.03;2006;08;20;NA;NA;F.J. Ortiz-Sánchez 
schmidi;NOSKIEWICZ;SPAIN;W03.22;N37.04;1982;08;04;NA;NA;Ebmer
schmidi;NOSKIEWICZ;SPAIN;W03.22;N37.04;1982;08;04;NA;NA;Ebmer/Kuhlmann(1w)
schmidi;NOSKIEWICZ;SPAIN;W03.22;N37.04;1982;08;05;NA;NA;Ebmer/Kuhlmann(2m/1w)
schmidi;NOSKIEWICZ;SPAIN;W03.22;N37.03;2006;07;16;NA;NA;Kuhlmann
schmidi;NOSKIEWICZ;SPAIN;W03.22.43;N37.04.15;1999;07;14;NA;NA;Kuhlmann
schmidi;NOSKIEWICZ;SPAIN;W03.22.54;N37.03.32;1999;07;16;NA;NA;Kuhlmann
schmidi;NOSKIEWICZ;SPAIN;W03.23.05;N37.04.10;1999;07;16;NA;NA;Ebmer/Kuhlmann(1w)
schmidi;NOSKIEWICZ;SPAIN;W03.26;N37.09;1988;10;05;NA;NA;Museo Zoologico de Coimbra
sierrensis;FREY-GESSNER;SPAIN;E02.24;N42.14;2004;09;13;NA;NA;WESTRICH & WESTRICH 2006
sierrensis;FREY-GESSNER;SPAIN;W01.26;N40.24;1963;09;22;NA;NA;Zoölogisch Museum Amsterdam
similis;SCHENCK;PORTUGAL;W08.04.26;N37.03.56;2017;04;20;NA;NA;Smit
similis;SCHENCK;PORTUGAL;W08.09;N41.27;1991;06;15;NA;NA;Schwarz
similis;SCHENCK;SPAIN;E01.22.51;N42.07.26;2019;06;09;NA;NA;Wim Klein, Naturalis
similis;SCHENCK;SPAIN;E01.49.00;N41.36.40;2019;06;06;NA;NA;Wim Klein, Naturalis
similis;SCHENCK;SPAIN;E02.32;N42.13;1999;06;25;NA;NA;Exkursion Uni Bielefeld
similis;SCHENCK;SPAIN;E02.51;N41.58;NA;NA;NA;15-09-1996;30-09-1996;Museo die Storia Naturale e del Territorio di Calci, Calci/Pisa
similis;SCHENCK;SPAIN;E02.51;N41.58;NA;NA;NA;24-09-1996;27-09-1996;Museo die Storia Naturale e del Territorio di Calci, Calci/Pisa
similis;SCHENCK;SPAIN;W00.02;N41.14;1985;06;06;NA;NA;National Museum of Natural History, Leiden
similis;SCHENCK;SPAIN;W00.07;N42.30;1994;06;10;NA;NA;F. Amiet
similis;SCHENCK;SPAIN;W00.20;N41.16;2011;05;28;NA;NA;ZISP
similis;SCHENCK;SPAIN;W01.07;N42.37;1991;06;12;NA;NA;Deutsches Entomol. Institut, Müncheberg
similis;SCHENCK;SPAIN;W01.37;N42.58;1961;06;08;NA;NA;National Museum of Natural History, Leiden
similis;SCHENCK;SPAIN;W02.59;N37.01;1991;07;28;NA;NA;J. Ortiz-Sanchez
similis;SCHENCK;SPAIN;W03.08;N37.04;1988;06;24;NA;NA;Kuhlmann
similis;SCHENCK;SPAIN;W03.26;N37.09;1988;10;05;NA;NA;Museo Zoologico de Coimbra
similis;SCHENCK;SPAIN;W03.26;N41.14;1952;07;24;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
similis;SCHENCK;SPAIN;W03.26;N37.09;1988;10;05;NA;NA;J. Ortiz-Sanchez
similis;SCHENCK;SPAIN;W03.39;N37.14;1987;07;15;NA;NA;J. Ortiz-Sanchez
similis;SCHENCK;SPAIN;W03.39;N37.14;1987;07;29;NA;NA;J. Ortiz-Sanchez
similis;SCHENCK;SPAIN;W03.54;N37.03;1983;05;28;NA;NA;National Museum of Natural History, Leiden
similis;SCHENCK;SPAIN;W08.45;N42.36;1963;08;01;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
succinctus;(LINNAEUS);PORTUGAL;W07.34;N40.19;1990;07;28;NA;NA;Kuhlmann
succinctus;(LINNAEUS);PORTUGAL;W07.46;N40.33;1949;10;28;NA;NA;Museo Zoologico de Coimbra
succinctus;(LINNAEUS);PORTUGAL;W07.58;N41.06;1949;10;03;NA;NA;Museo Zoologico de Coimbra
succinctus;(LINNAEUS);PORTUGAL;W08.35;N37.20;2009;10;13;NA;NA;Baldock
succinctus;(LINNAEUS);PORTUGAL;W08.37;N38.31;1960;09;17;NA;NA;Zoölogisch Museum Amsterdam
succinctus;(LINNAEUS);PORTUGAL;W08.38;N40.45;1961;09;24;NA;NA;Museo Zoologico de Coimbra
succinctus;(LINNAEUS);PORTUGAL;W09.08;N38.43;2015;10;28;NA;NA;Baldock
succinctus;(LINNAEUS);SPAIN;E00.02;N38.43;1997;09;28;NA;NA;Scheuchl
succinctus;(LINNAEUS);SPAIN;E00.35;N40.46;1952;10;16;NA;NA;National Museum of Natural History, Leiden
succinctus;(LINNAEUS);SPAIN;E00.57;N41.03;1952;10;17;NA;NA;National Museum of Natural History, Leiden
succinctus;(LINNAEUS);SPAIN;E01.16;N38.55;1980;10;03;NA;NA;Zoölogisch Museum Amsterdam
succinctus;(LINNAEUS);SPAIN;E03.00;N39.30;1905;03;09;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
succinctus;(LINNAEUS);SPAIN;E03.00;N39.30;1993;11;12;NA;NA;Saure/Kuhlmann
succinctus;(LINNAEUS);SPAIN;E03.00;N39.30;1993;11;10;NA;NA;Saure
succinctus;(LINNAEUS);SPAIN;E03.00;N39.30;2003;09;21;NA;NA;Natural History Museum, London
succinctus;(LINNAEUS);SPAIN;E03.00;N39.30;2003;09;22;NA;NA;Natural History Museum, London
succinctus;(LINNAEUS);SPAIN;E03.00;N39.30;2003;09;20;NA;NA;Kuhlmann
succinctus;(LINNAEUS);SPAIN;E03.00;N39.30;2003;09;20;NA;NA;Kuhlmann
succinctus;(LINNAEUS);SPAIN;E03.00;N39.30;2003;09;24;NA;NA;Natural History Museum, London
succinctus;(LINNAEUS);SPAIN;E03.00;N39.30;1973;10;13;NA;NA;Zoölogisch Museum Amsterdam
succinctus;(LINNAEUS);SPAIN;E03.03;N39.16;2008;09;20;NA;NA;Vereecken
succinctus;(LINNAEUS);SPAIN;E03.06;N39.47;2011;10;19;NA;NA;Baldock
succinctus;(LINNAEUS);SPAIN;E03.08;N39.46;2010;10;06;NA;NA;Baldock
succinctus;(LINNAEUS);SPAIN;E03.10;N39.40;1974;10;10;NA;NA;National Museum of Natural History, Leiden
succinctus;(LINNAEUS);SPAIN;E03.10;N39.40;1974;10;03;NA;NA;National Museum of Natural History, Leiden
succinctus;(LINNAEUS);SPAIN;E04.00;N40.00;1991;10;04;NA;NA;Kuhlmann
succinctus;(LINNAEUS);SPAIN;E04.02;N39.58;1991;10;03;NA;NA;Burger
succinctus;(LINNAEUS);SPAIN;W00.11;N38.41;1997;09;24;NA;NA;Scheuchl
succinctus;(LINNAEUS);SPAIN;W00.29;N38.20;NA;NA;NA;04-11-1989;10-11-1989;Gembloux/Kuhlmann(1w)
succinctus;(LINNAEUS);SPAIN;W00.29;N38.20;NA;NA;NA;28-10-1989;03-11-1989;Gembloux/Kuhlmann(3m)
succinctus;(LINNAEUS);SPAIN;W00.29;N38.20;NA;NA;NA;20-11-1989;27-11-1989;Gembloux
succinctus;(LINNAEUS);SPAIN;W00.29;N38.20;NA;NA;NA;11-11-1989;19-11-1989;Gembloux
succinctus;(LINNAEUS);SPAIN;W00.29;N38.20;NA;NA;NA;29-09-1989;01-10-1989;Gembloux
succinctus;(LINNAEUS);SPAIN;W00.29;N38.20;NA;NA;NA;14-10-1989;20-10-1989;Gembloux/Kuhlmann(3m)
succinctus;(LINNAEUS);SPAIN;W00.29;N38.20;NA;NA;NA;05-10-1989;07-10-1989;Gembloux/Kuhlmann(1m)
succinctus;(LINNAEUS);SPAIN;W00.29;N38.20;NA;NA;NA;21-10-1989;27-10-1989;Gembloux
succinctus;(LINNAEUS);SPAIN;W00.29;N38.20;NA;NA;NA;19-12-1989;25-12-1989;Gembloux
succinctus;(LINNAEUS);SPAIN;W00.29;N38.21;NA;NA;NA;14-10-1989;20-10-1989;Université de Mons Hainaut, Mons
succinctus;(LINNAEUS);SPAIN;W00.57;N37.49;2005;10;02;NA;NA;Scheuchl
succinctus;(LINNAEUS);SPAIN;W00.57;N37.49;2006;10;14;NA;NA;Scheuchl
succinctus;(LINNAEUS);SPAIN;W00.59;N40.24;2008;08;31;NA;NA;J. Ortiz-Sanchez
succinctus;(LINNAEUS);SPAIN;W01.24;N40.14;2007;10;20;NA;NA;J. Ortiz
succinctus;(LINNAEUS);SPAIN;W01.38;N41.21;1961;09;07;NA;NA;Museo Nacional de Ciencias Naturales, Madrid
succinctus;(LINNAEUS);SPAIN;W01.53;N37.17;1992;11;03;NA;NA;J. Ortiz
succinctus;(LINNAEUS);SPAIN;W02.07;N37.06;1991;10;11;NA;NA;J. Ortiz-Sanchez
succinctus;(LINNAEUS);SPAIN;W03.35;N37.10;1973;09;18;NA;NA;Natural History Museum, London
succinctus;(LINNAEUS);SPAIN;W03.41;N36.44;1983;09;08;NA;NA;National Museum of Natural History, Leiden
succinctus;(LINNAEUS);SPAIN;W05.35;N36.01;2005;10;25;NA;NA;Baldock
succinctus;(LINNAEUS);SPAIN;W06.56;N37.15;1983;11;29;NA;NA;J. Ortiz
succinctus;(LINNAEUS);SPAIN;W06.56;N37.15;1983;10;25;NA;NA;J. Ortiz
succinctus;(LINNAEUS);SPAIN;W08.52;N43.13;1986;09;15;NA;NA;Zoölogisch Museum Amsterdam
tuberculiger;NOSKIEWICZ;PORTUGAL;W08.15;N37.05;NA;NA;NA;23-05-2004;06-06-2004;Burger
tuberculiger;NOSKIEWICZ;PORTUGAL;W09.12;N38.40;1982;07;13;NA;NA;Natural History Museum, London
tuberculiger;NOSKIEWICZ;SPAIN;W01.00;N41.00;NA;NA;NA;21-07-1924;24-07-1924;(NOSKIEWICZ 1936)
tuberculiger;NOSKIEWICZ;SPAIN;W02.25;N41.10;1972;07;17;NA;NA;Zoölogisch Museum Amsterdam
tuberculiger;NOSKIEWICZ;SPAIN;W03.36;N40.01;1920;05;27;NA;NA;(NOSKIEWICZ 1936)
tuberculiger;NOSKIEWICZ;SPAIN;W03.36;N40.01;1957;07;04;NA;NA;Museum Luzern
tuberculiger;NOSKIEWICZ;SPAIN;W04.01;N39.51;NA;NA;NA;09-06-1968;10-06-1968;Kuhlmann
tuberculiger;NOSKIEWICZ;SPAIN;W04.06;N40.56;1950;07;19;NA;NA;National Museum of Natural History, Leiden
tuberculiger;NOSKIEWICZ;SPAIN;W04.43;N41.39;1971;07;09;NA;NA;O.Ö. Landesmuseum, Linz (Coll. Warncke)
tuberculiger;NOSKIEWICZ;SPAIN;W04.49;N41.35;1961;06;05;NA;NA;Kuhlmann
tuberculiger;NOSKIEWICZ;SPAIN;W04.49;N41.35;1961;06;25;NA;NA;National Museum of Natural History, Leiden/Kuhlmann(5m)
tuberculiger;NOSKIEWICZ;SPAIN;W05.04;N40.34;NA;NA;NA;NA;NA;O.Ö. Landesmuseum, Linz (Coll. Warncke)
tuberculiger;NOSKIEWICZ;SPAIN;W05.05;N40.34;1902;07;03;NA;NA;(NOSKIEWICZ 1936)
tuberculiger;NOSKIEWICZ;SPAIN;W05.23;N41.31;1974;06;07;NA;NA;USDA, Logan, Utah
tuberculiger;NOSKIEWICZ;SPAIN;W05.54;N41.55;1979;07;14;NA;NA;Natural History Museum, London/Kuhlmann(2w)
tuberculiger;NOSKIEWICZ;SPAIN;W06.06.50;N36.27.37;2012;04;26;NA;NA;Smit / Kuhlmann (2w, 2m)
tuberculiger;NOSKIEWICZ;SPAIN;W08.53;N42.34;1913;08;23;NA;NA;(NOSKIEWICZ 1936)
